,AAPL,ABBV,ABT,AFL,AMZN,CCI,CVX,DLR,DRE,GOOGL,GS,JPM,MSFT,NEE,XOM,MVP,Date
201,16212.49775132263,9743.618223516096,12626.064632547948,7034.026089067193,17711.003233359792,11741.118611515616,6048.460550788969,13170.2020846585,11208.538408623086,11704.582660900318,8968.38225905739,7281.922997185334,13928.97957596047,12619.75559473171,4886.786911816093,12605.434313425247,2020-10-16
202,15798.40024077346,9522.24945638195,12438.406649360724,6896.0299602997475,17356.535968113636,11559.621131174927,5914.861631046893,12959.745736118392,11075.859115641557,11422.737247240946,8945.766493866886,7159.254477863699,13584.020631973191,12369.9200224219,4789.337740553348,12306.22268246358,2020-10-19
203,16006.811452910073,9515.473134044772,12475.2475073593,6977.315459878689,17409.569806913358,11569.469839979683,5948.054023278927,12994.822856147424,11173.926658342623,11580.496127401022,9047.536441782737,7200.143984304244,13611.287130648037,12429.384938990679,4829.464223627638,12421.086199311414,2020-10-20
204,15919.632920241818,9361.870175349404,12195.486939997965,6928.166440212591,17236.01577670825,11522.335583454686,5880.839888000921,12933.856512456767,11113.354719992183,11841.136974007004,8824.860180299656,7128.40796968558,13620.79944251718,12292.698553603428,4752.078020564597,12351.638936483943,2020-10-21
205,15767.06996844733,9522.24945638195,12604.190949531985,7090.736718255698,17189.801093377013,10991.910426234943,6090.780866712118,12719.225469256515,11153.735278700675,11995.46106291011,8933.153587584111,7380.200986939396,13626.506249088658,12482.242502582514,4995.700948721458,12236.934140420328,2020-10-22
206,15670.35631624505,9525.637617550537,12409.624701600733,7155.008956966611,17341.32870641496,11148.08357544519,6021.906763621786,12744.280008851472,11234.49749640536,12191.968717538944,8917.496621471857,7446.915502426848,13711.477483319588,12515.279267467236,4895.385561048059,12217.063321156696,2020-10-23
207,15671.718773107077,9478.201637812292,12548.929223356452,6950.850547665038,17355.616067509145,11250.088289514899,5886.64850915961,12750.125345971766,11023.940940077011,11828.444765252809,8747.880041612105,7262.553966748974,13321.496886268415,12497.934808374792,4779.306256453497,12188.765281842463,2020-10-26
208,15882.85385971766,9341.54034664887,12500.575761924947,6684.309941475767,17784.710888617377,11298.628737705752,5767.9861342673385,12582.262097041134,10885.492838667455,11937.374926320024,8510.416166180847,7125.53846342455,13522.511358702788,12517.343513924654,4703.353434933225,12315.367939068317,2020-10-27
209,15147.284080985435,9090.806079905284,12251.899311668054,6455.576661783758,17116.093438119424,11034.119791643187,5549.746582678964,12517.12105869033,10718.20069511776,11279.762209913935,8253.381912643777,6925.394916962192,12852.250893974442,12299.305906580372,4524.219009328897,11812.592064445202,2020-10-28
210,15708.49679438115,9111.135908605818,12088.418059196581,6468.809117890583,17377.100783781738,11094.619309566333,5709.069938774284,12420.244185230793,10911.451926449727,11623.799560392288,8260.775387804064,6970.588409143103,12981.610981761343,12224.97539098126,4724.849784675697,12113.172606515425,2020-10-29
211,14828.537765776518,9611.474767807127,12101.082186479405,6417.769335286497,16430.805472896624,10988.392800212798,5767.156150361176,12051.111209800643,10957.601293586247,12066.014979107584,8221.632640709624,7032.9989388901895,12838.935011974327,12092.830851889814,4674.691817501555,11692.420497872565,2020-10-30
212,14816.277732518438,9967.246339221972,12373.93536745205,6714.555658450622,16259.41659474266,11219.134898006021,5987.055036669651,12188.909266082688,11260.456584187632,12127.312617042078,8272.082938585512,7191.535465521156,12830.057434779803,12409.976233440819,4871.0235415698135,11794.815676307771,2020-11-02
213,15043.760222973186,9934.492678443945,12613.400505265125,6850.661745394853,16497.153923318274,11280.33858519085,5953.032660531454,12183.898613029061,11615.230050353566,12286.637944292812,8608.272038475536,7418.221534421268,13090.044176952802,12556.986371562598,4787.904905685462,11922.317541547718,2020-11-03
214,15658.096282986968,10673.141972311347,12840.202394150716,6905.481611645369,17540.263405363035,11405.558342892218,5955.521979157717,12360.948484000284,11805.596327327668,13034.665986771668,8605.662654728094,7191.535465521156,13721.623562280001,12111.00075752048,4762.109504664449,12297.76977961523,2020-11-04
215,16213.860208184657,10581.658174003445,13070.45797623065,7032.136047243979,17977.747984228576,11461.13296969861,5986.225052763489,12319.191342784292,11707.528784626604,13158.975810183523,8827.03488796506,7485.653015997211,14159.162815926848,12347.208270495428,4753.510855432483,12595.83721567491,2020-11-05
216,16167.54706737656,10486.785352837951,13172.921639987793,6975.4254180554735,17920.220340141917,11542.03407449295,5904.074372635678,12249.874335446528,11762.330814261313,13138.295290884098,8753.098809106988,7385.939999461455,14186.430282185038,12507.433114571098,4697.621002111914,12566.727822400517,2020-11-06
217,15844.71338158156,10743.167129321855,12593.828991593611,7843.100280095401,17013.053009726504,11380.93603416595,6588.66485091596,11543.344219694962,11150.851424630511,13150.912310177942,9347.627518035408,8385.940218382399,13848.446646535127,12472.745456609931,5292.347513788233,12450.603187669474,2020-11-09
218,15797.037783911434,11166.70450917548,12757.310244065084,7911.152602452742,16424.69151950734,11285.26240287885,6893.203735978511,11342.910451588928,11413.326156523408,12973.966446817241,9458.09629661287,8358.680182553797,13380.469156007042,12552.031171885821,5282.316029688382,12482.242988006165,2020-11-10
219,16276.519713586835,11085.385194373343,12969.145836323401,7727.7882587804015,16978.68968499102,11582.132005544905,6842.585480270409,11774.679138843067,11632.53647563765,13044.969221308329,9483.321445550815,8233.859670361979,13731.769641240415,12808.060743791602,5227.8590112357,12768.333094338333,2020-11-11
220,16238.379235450735,11023.266033985876,12888.55585558222,7620.03784698781,16831.977925027935,11744.636237537761,6694.050015678528,11808.919026151798,11644.072992206002,13012.043073079827,9329.361168175712,8132.712174346888,13661.382790775486,12664.353652046433,5048.724585631372,12697.997804214092,2020-11-12
221,16245.190480510788,11185.90466359015,12963.389095429267,7848.771126679819,16932.257000080263,11819.205186120738,6889.884433446085,12080.340444055746,11632.53647563765,13231.844650372426,9528.117636222174,8183.644679049858,13729.232637708637,12750.24798052299,5170.536323047244,12776.633206872264,2020-11-13
222,16386.855855909223,11109.103184242465,13086.575796707819,8172.022362057594,16944.432057991064,11637.003536518368,7381.959796491238,11859.028105341717,11505.624890796445,13245.05976764634,9671.639714979907,8414.634733690335,13774.889025447152,12842.74840175277,5468.6157229819055,12898.735016356262,2020-11-16
223,16262.898262716812,11205.10481800482,13016.34777390501,8128.544188975915,16969.32717776146,11701.72377629659,7222.637073488142,11894.103951043931,11494.08727394039,13152.704325649654,9770.364939438672,8329.268701157369,13599.23975041381,12654.443252692878,5541.702328091523,12812.16125592745,2020-11-17
224,16077.643620984249,11149.762841643535,12637.577235980878,8102.079276762264,16805.89205420576,12004.924461745255,6993.610263488552,11892.433308583782,11194.116937696868,12995.766833382206,9755.143313036062,8267.57568480113,13384.908428395978,12518.99566722482,5332.47345018764,12664.786089487414,2020-11-18
225,16160.735822316505,11257.058633197517,12779.184805436387,8264.650275920147,16868.451901419685,11824.833173070421,7113.932606193149,11942.5423877737,11159.504087128702,13129.633692898447,9766.886203527154,8289.81367419616,13469.879662626909,12409.976233440819,5359.702232751423,12722.53483830282,2020-11-19
226,15983.65384325594,11389.202088906486,12766.520678153563,8289.224425195807,16773.09768023198,11746.04350263237,7118.911243445676,11917.48784817874,11078.74296971172,12963.96169165349,9713.826521903826,8218.795172968343,13341.154309514624,12479.352809586875,5293.78034865612,12661.135363054058,2020-11-20
227,15508.258244916535,11540.54656071913,12580.013340460893,8402.646404687592,16767.63112547279,11703.1310413912,7553.729745717875,11689.494213950935,11087.39563220991,12898.110534430734,9952.15974949916,8455.52424013088,13323.399155125573,12317.47581221104,5640.584880897036,12492.807349790437,2020-11-23
228,15688.064098451072,11741.585499152745,12388.901664079323,8720.22679348095,16874.080305836396,11554.696240058172,7934.611322841771,11073.994360211795,10954.71633922838,13169.42828440664,10329.23096443938,8846.48530088166,13561.192438103935,12385.20023505693,6016.050483894739,12633.403716737585,2020-11-24
229,15805.21044658343,11768.691650190454,12250.748666173498,8621.928033033979,17236.719327260336,11604.643953343635,7645.838333442964,11337.063840141816,11165.272895556729,13171.145110418001,10287.4788335975,8753.9457763473,13561.826205195206,12548.72812550921,5848.380923933032,12706.946227363473,2020-11-25
230,15881.491402855632,11846.622803824004,12390.05318792922,8559.545836146282,17292.29816934825,11760.112933292201,7576.964230352632,11418.907480113652,11072.974161283692,13342.043918391639,10237.898551513295,8695.839779642936,13648.065941192026,12409.976233440819,5759.529855227371,12730.194751450124,2020-11-27
231,16216.585121908713,11811.610656163251,12459.129686882132,8304.347644240623,17144.557507990914,11788.252868040614,7234.2543158055205,11253.549557709832,10977.791572940492,13098.500699375905,10028.269872395029,8456.241206219369,13574.509287687395,12155.598814835203,5464.316671703365,12779.044634462229,2020-11-30
232,16716.499747514194,11750.62117006165,12490.213803986573,8449.905382530476,17426.184169716213,12015.477339811692,7256.6588165341145,11285.285392818569,11133.544999346428,13404.31104467097,10093.507120591488,8589.670237194274,13710.209949137046,12248.100496288705,5517.340308613278,13029.346552735562,2020-12-01
233,16765.537802046347,11857.916961615632,12451.070776643548,8565.217403845474,17336.62020260274,11736.897889660542,7457.472504646422,11037.247872049431,10882.60788430959,13625.381728915565,10335.754423807984,8754.663289738146,13656.94351838655,12274.52864797276,5723.702970106505,13076.475947135723,2020-12-02
234,16746.467562978298,11829.681136292058,12379.691229990845,8637.05053096402,17245.703634779973,11779.107255068786,7451.663883487733,11161.683337303923,10902.798163663834,13602.013756025695,10240.943274970381,8697.274259122272,13585.28913373908,12115.955957197259,5762.396071638026,13043.594100218794,2020-12-03
235,16652.477785249986,12116.55722498226,12422.288828883555,8750.472510455804,17115.01003633029,11501.935070012245,7740.436239794316,11313.679943007006,11122.008482778076,13616.348740565147,10419.693361573785,8776.183765742331,13592.898209167715,11978.856218429033,5973.058331084677,13054.94371150213,2020-12-04
236,16856.8026660506,11953.918595377987,12339.396678797924,8538.75177051705,17090.223917349656,11428.069217262195,7531.325244989281,11293.636056465675,11142.198762132322,13566.101674833837,10370.547755571617,8743.18526469403,13588.458936778781,12102.74125124337,5861.278624443539,13112.82213075606,2020-12-07
237,16942.618741856826,12162.864392123645,12295.64843441066,8551.984947738649,17194.616946451875,11349.279546824144,7596.0500616410245,11138.299440169112,11110.470865922021,13523.544440274847,10387.509413557593,8751.793783477116,13697.526866644857,12170.465674089259,6053.310750558373,13191.633655970069,2020-12-08
238,16588.455822985783,12273.548344846216,12240.386708235126,8529.300119171428,16799.07455026439,11142.455588495506,7504.771457822098,10835.978145549912,11009.51836886309,13273.654547264892,10560.606056584074,8683.644788510328,13430.56481613449,12168.813520789092,6133.562623357187,12994.535923953283,2020-12-09
239,16787.33191558837,12140.275214851383,12263.411915100984,8572.778292253108,16784.407337933168,11060.14829203531,7746.244860953005,10828.462165969471,11029.709748505038,13197.426105279372,10629.322040692052,8627.69023737379,13349.398119617877,12104.393404543536,6306.964616140203,13089.898512580194,2020-12-10
240,16674.272938042093,12010.390246025136,12320.975810620967,8476.370294744127,16865.204999106525,11092.507875210043,7671.562136703984,10879.405929226054,11058.552690357474,13250.808343660492,10437.525035351442,8576.75773267082,13523.145125794059,12190.287733020094,6276.870163840648,13033.069750318577,2020-12-11
241,16588.455822985783,11768.691650190454,12294.496910560765,8355.387426844709,17084.650013327824,10917.341477651966,7421.790793788125,10697.344130874382,11165.272895556729,13082.522939051196,10341.843207094551,8486.370748309,13582.752130207304,12148.99272208198,6050.4445341477185,12976.148057601671,2020-12-14
242,17419.37679705826,11612.830204612363,12370.480795902367,8482.041141328544,17128.75569652991,10932.818173406406,7415.982172629435,10756.639832104893,11416.211110881273,13148.374096273952,10543.643734970494,8631.277257025666,13578.313825401714,12373.637682403207,6167.956673610166,13238.268048144462,2020-12-15
243,17409.841677524233,11818.386978500428,12357.816668619544,8446.124577769273,17539.181655101023,10842.068359807308,7359.555295762644,10821.780870455694,11494.08727394039,13119.330458361786,10601.92284771631,8656.384752681728,13904.882880325324,12296.002860203762,6262.539628462256,13339.953780755643,2020-12-16
244,17531.07435699259,11846.622803824004,12523.600968790804,8470.699448159708,17512.772084963803,10956.736312870991,7336.320811127887,11185.067234438733,11667.148225918112,12994.796205803123,10630.626732565772,8584.648738063062,13913.76045751985,12398.413680787096,6231.011794619932,13408.235255003548,2020-12-17
245,17253.19343364383,11796.92747551403,12545.475530162106,8296.786034718216,17326.446795558448,10820.260581270259,7235.084299711683,11192.584488345994,11318.143568180207,12888.105779266985,10530.596816233287,8542.324752143182,13861.12876144397,12307.565412857484,6123.531139257335,13270.78199127209,2020-12-18
246,17467.052394728384,11713.349673829169,12444.162511899518,8240.075405529711,17350.962064091804,10781.56884188416,7143.805062800533,11245.197619735907,11246.035113261416,12950.372905546317,11176.445838829275,8862.98482505699,14114.774929954223,12289.395507226816,6011.751432616197,13351.948515737335,2020-12-21
247,17964.24418510998,11610.57171772964,12466.037073270822,8134.2150355603335,17352.801865300786,10797.74970690028,7000.248868553404,11570.06812742325,11367.17678938689,12843.309949411165,10876.788775031036,8728.120767300392,14200.38089885977,12340.600917518484,5910.003210074911,13490.13202551016,2020-12-22
248,17838.925174305623,11664.78401980506,12370.480795902367,8228.7329912461,17237.80272904947,10725.29111924484,7110.6133036607225,11423.918133167279,11173.926658342623,12903.11291201261,11153.395397556735,8972.023326464325,14015.219311957288,12277.832954573094,5985.956031595184,13450.161941916134,2020-12-23
249,17976.503179117975,11662.525532922336,12474.095983509405,8287.334383372594,17169.723478208594,10833.62691609716,7080.740213961114,11477.367222950676,11335.448893176588,12947.38697258296,11140.78249127396,8932.568299503115,14124.921008914635,12385.20023505693,5961.593465442056,13490.120340035726,2020-12-24
250,18619.44563698392,11683.98417421973,12409.624701600733,8302.456881302634,17771.885129022252,10991.910426234943,7045.058503102817,11575.914738870364,11456.591669589763,13244.536859126621,11289.958013608613,8991.391809598326,14265.060942753222,12469.441150009598,5981.656980316642,13804.719612710729,2020-12-28
251,18371.530450599093,11825.163300837605,12471.793814164956,8270.321122504565,17977.747984228576,10960.957034726065,7020.994034561897,11524.97097561378,11375.829451885078,13123.586637511384,11221.242029500636,8967.71934072396,14213.696780859886,12443.012998325541,5914.302261353453,13785.347651321836,2020-12-29
